Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
SRR7543043_clean_1	(1, 0.00014533913485634213)	(2, 0.0)	(3, 0.00032874328122267866)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 3.46045559181767e-06)	(10, 3.9795239305903206e-05)	(12, 0.0)	(14, 0.000586547222813095)	(16, 0.00024569234701905454)	(18, 0.0003045200920799549)	(20, 0.0)	(22, 0.001415326337053427)	(24, 0.009235955974561361)	(26, 0.0025209418986391723)	(28, 0.0007388072688530725)	(30, 0.0)	(32, 0.002621295110801885)	(34, 0.00032874328122267866)	(36, 0.0)	(38, 2.0762733550906018e-05)	(40, 3.633478371408553e-05)	(42, 0.00032874328122267866)	(44, 0.004306572303421325)	(46, 0.0)	(48, 0.0)	(50, 0.00010382298554726937)	(52, 0.0014795082398399487)	(54, 0.0007492860108976642)	(56, 1.557435792027223e-05)	(58, 0.0)	(60, 7.960462804002071e-05)	(62, 0.0004880170781057316)	(64, 0.0)	(66, 8.999090520761274e-05)	(68, 0.0)	(70, 0.0004949604202996214)	(72, 1.0383894303032148e-05)	(74, 0.0)	(76, 0.0)	(78, 0.0003133118140624209)	(80, 0.0)	(82, 0.001359785674189629)	(84, 0.0)	(86, 0.0003933495520984346)							
SRR7543043_clean_2	(1, 0.0028756385968004834)	(2, 0.0)	(3, 0.00046370104930356775)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0056786076261727955)	(8, 0.00040487330424266734)	(9, 0.0)	(10, 5.1906833877265045e-06)	(12, 0.001531251599379319)	(14, 0.0)	(16, 8.478116199953292e-05)	(18, 0.0012301919628911816)	(20, 0.0)	(22, 3.46045559181767e-06)	(24, 0.0)	(26, 0.0010744714612593864)	(28, 4.844637828544738e-05)	(30, 0.0003114410032635903)	(32, 0.0)	(34, 1.903250575499718e-05)	(36, 0.004393048373812531)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0016125855310520991)	(46, 0.0)	(48, 0.00317171668966839)	(50, 0.0014466002652919535)	(52, 0.0011749544969021346)	(54, 0.004784701663122498)	(56, 0.0012615229915420507)	(58, 0.0010279240233320064)	(60, 1.3844283137394904e-05)	(62, 0.0004361003676689517)	(64, 0.00115602528947228)	(66, 0.0)	(68, 0.0)	(70, 0.00023882705594876835)	(72, 0.0006057271676768753)	(74, 0.0)	(76, 0.002365842045239469)	(78, 0.0)	(80, 0.0)	(82, 0.00017344205027928938)	(84, 0.0001858611142575294)	(86, 0.0)							
SRR7543044_1	(1, 1.3061543417996035)	(2, 0.00022925612702139018)	(3, 0.0)	(4, 0.0027986549845818768)	(5, 0.0)	(6, 0.006998800255105837)	(7, 0.0)	(8, 0.00012976761906871142)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.00289598069888341)	(20, 0.0)	(22, 3.2441904767177855e-05)	(24, 0.0)	(26, 0.0011051875557351926)	(28, 0.0)	(30, 7.353498413893647e-05)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0033739580957864975)	(40, 0.0012046760636878712)	(42, 4.325587302290381e-06)	(44, 6.488380953435572e-06)	(46, 0.004892239238890421)	(48, 0.0)	(50, 0.0)	(52, 1.0813968255725953e-05)	(54, 0.0)	(56, 1.9465142860306715e-05)	(58, 0.0)	(60, 0.004950634667471342)	(62, 0.0)	(64, 0.00011462806351069509)	(66, 0.0)	(68, 0.0019313747304726553)	(70, 0.002562910476607051)	(72, 0.0023098636194230637)	(74, 0.0010619316827122885)	(76, 0.00030495390481147185)	(78, 0.0007180474921802033)	(80, 0.002221189079726111)	(82, 0.0013344436827565824)	(84, 0.0)	(86, 8.651174604580762e-06)	(88, 0.00019032584130077677)	(90, 0.0009581175874573194)	(92, 0.0016437231748703447)	(94, 3.0279111116032668e-05)	(96, 0.003724330667272018)	(98, 0.006382404064529458)	(100, 0.01157959720823135)
SRR7543044_2	(1, 2.32035749421842)	(2, 0.0)	(3, 0.04426806045163976)	(4, 0.0)	(5, 0.0)	(6, 4.325587302290381e-06)	(7, 0.0)	(8, 0.0015918161272428604)	(9, 0.00041958196832216695)	(10, 1.9465142860306715e-05)	(12, 0.0)	(14, 0.0006077450159717986)	(16, 5.406984127862977e-05)	(18, 5.6232634929774955e-05)	(20, 0.0023617706670505485)	(22, 0.0)	(24, 0.0008845826033183829)	(26, 0.0)	(28, 0.0)	(30, 0.005017681270656842)	(32, 0.001950839873332962)	(34, 0.0009148617144344156)	(36, 0.00011246526985954991)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.003415051175158256)	(46, 0.020918540193876282)	(48, 0.00010597688890611434)	(50, 0.0)	(52, 0.0)	(54, 1.0813968255725953e-05)	(56, 0.02305105473390544)	(58, 0.0036075398101101776)	(60, 0.0)	(62, 0.0006099078096229437)	(64, 0.0)	(66, 8.651174604580762e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.1627936511451906e-06)	(76, 0.020003678479441865)	(78, 0.0)	(80, 0.0)	(82, 0.021069935749456446)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 5.406984127862977e-05)	(94, 5.839542858092015e-05)	(96, 0.0)	(98, 1.5139555558016334e-05)	(100, 0.00021195377781222868)
SRR7543044_clean_1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.00580292960901311)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.077311156294831e-05)	(12, 0.001092445460484665)	(14, 0.0)	(16, 0.0)	(18, 7.473469951001733e-05)	(20, 0.0)	(22, 0.0)	(24, 0.0033366845251825384)	(26, 0.0)	(28, 0.001204547509749691)	(30, 4.396158794706902e-06)	(32, 6.594238192060353e-06)	(34, 0.004844566991767006)	(36, 0.0)	(38, 8.792317589413804e-06)	(40, 0.0)	(42, 0.0)	(44, 1.9782864597040522e-05)	(46, 0.0)	(48, 0.004904220529102306)	(50, 0.00010991353475926507)	(52, 0.0)	(54, 0.0)	(56, 0.0019301997134554773)	(58, 0.002640329384718174)	(60, 0.0023193918172120503)	(62, 0.0009871291549233474)	(64, 0.0003627583724522435)	(66, 0.0006595686381532359)	(68, 0.0022227752899501535)	(70, 0.0013213688695520027)	(72, 0.0)	(74, 0.00020007894543532746)	(76, 0.00047931527043264385)	(78, 0.00048151900380710033)	(80, 0.0016402612817489777)	(82, 0.0018623557287216568)	(84, 0.0018162031841471938)	(86, 0.012192462986584817)							
SRR7543044_clean_2	(1, 0.001213339827339105)	(2, 0.0)	(3, 0.0)	(4, 0.00010990396986767255)	(5, 0.00010550781107296564)	(6, 8.792317589413804e-06)	(7, 0.00428625482483923)	(8, 0.0004572005146495177)	(9, 0.0)	(10, 0.0008704394413519665)	(12, 0.0)	(14, 0.0)	(16, 0.0015892114042865449)	(18, 0.0033762499543349006)	(20, 0.001954092584247218)	(22, 0.000896816394120208)	(24, 0.00011430012866237943)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.003409221145295202)	(34, 0.02103342175327517)	(36, 0.00010770589047031909)	(38, 0.0)	(40, 2.198079397353451e-06)	(42, 0.0019826676164128127)	(44, 0.024420847297013357)	(46, 0.0)	(48, 0.0)	(50, 0.0006089209825663285)	(52, 8.57344757122474e-05)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.01975797263985773)	(64, 0.0)	(66, 0.0)	(68, 0.020798668885191347)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 5.2769799949028773e-05)	(82, 5.9366711541304284e-05)	(84, 1.5391552408027066e-05)	(86, 0.00010334459159052957)							
SRR7543045_1	(1, 1.3301808153137462)	(2, 0.00020378476835009057)	(3, 0.0)	(4, 0.0026977221714916755)	(5, 0.0)	(6, 0.006860753867786383)	(7, 0.0)	(8, 0.00014556054882149328)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.002872394830077467)	(20, 0.0)	(22, 4.609417379347287e-05)	(24, 0.0)	(26, 0.0011669103997189712)	(28, 0.0)	(30, 0.00010674440246909509)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0032678343210425244)	(40, 0.00119117049118922)	(42, 2.426009147024888e-06)	(44, 1.6982064029174216e-05)	(46, 0.004924798568460523)	(48, 0.0)	(50, 0.0)	(52, 1.2130045735124439e-05)	(54, 0.0)	(56, 3.639013720537332e-05)	(58, 0.0)	(60, 0.005038820998370692)	(62, 0.0)	(64, 9.94663750280204e-05)	(66, 0.0)	(68, 0.00195051135420801)	(70, 0.0025473096043761322)	(72, 0.0023677849274962907)	(74, 0.0011426503082487222)	(76, 0.0003420672897305092)	(78, 0.0007811749453420139)	(80, 0.0023944710281135644)	(82, 0.0012202826009535186)	(84, 0.0)	(86, 1.2130045735124439e-05)	(88, 0.00024017490555546393)	(90, 0.0009388655398986318)	(92, 0.0018098028236805664)	(94, 2.4260091470248878e-05)	(96, 0.0037651661961826256)	(98, 0.006254251581030161)	(100, 0.01146531922883962)
SRR7543045_2	(1, 2.35895425420112)	(2, 0.0)	(3, 0.04463371628696389)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0015672019089780775)	(9, 0.00040756953670018114)	(10, 1.9408073176199103e-05)	(12, 0.0)	(14, 0.0005264439849044007)	(16, 2.668610061727377e-05)	(18, 5.094619208752264e-05)	(20, 0.0024332871744659626)	(22, 0.0)	(24, 0.0007302287532544913)	(26, 0.0)	(28, 0.0)	(30, 0.0050921931996052395)	(32, 0.0020451257109419807)	(34, 0.0007981570093711881)	(36, 9.94663750280204e-05)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0032338701929841753)	(46, 0.021385270631024387)	(48, 7.520628355777153e-05)	(50, 0.0)	(52, 0.0)	(54, 2.183408232322399e-05)	(56, 0.023333355976085372)	(58, 0.0036196056473611327)	(60, 0.0)	(62, 0.000562834122109774)	(64, 0.0)	(66, 0.00011644843905719462)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.426009147024888e-06)	(76, 0.02017711807580599)	(78, 0.0)	(80, 0.0)	(82, 0.02123728407305587)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 4.609417379347287e-05)	(94, 4.609417379347287e-05)	(96, 0.0)	(98, 1.2130045735124439e-05)	(100, 0.00016982064029174215)
SRR7543045_clean_1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.005771488295806174)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 4.435815086443686e-05)	(12, 0.0011508475807606674)	(14, 0.0)	(16, 0.0)	(18, 0.00010596669373171027)	(20, 0.0)	(22, 0.0)	(24, 0.003238145013103891)	(26, 0.0)	(28, 0.0011828840230516495)	(30, 2.464341714690937e-06)	(32, 1.7250392002836556e-05)	(34, 0.004862146203085217)	(36, 0.0)	(38, 7.39302514407281e-06)	(40, 0.0)	(42, 0.0)	(44, 3.4501039072722475e-05)	(46, 0.0)	(48, 0.004980743548365989)	(50, 9.611752008221548e-05)	(52, 0.0)	(54, 0.0)	(56, 0.001964375011661166)	(58, 0.0025953896907375054)	(60, 0.0024401506830018737)	(62, 0.0010376960466023627)	(64, 0.00043381763238456515)	(66, 0.0006901738737785864)	(68, 0.00241564202157193)	(70, 0.0012226272311868542)	(72, 0.0)	(74, 0.00024403856913728518)	(76, 0.00043385158548596854)	(78, 0.0005102740349054063)	(80, 0.0018069323143122522)	(82, 0.00193760426178276)	(84, 0.0018291591936967669)	(86, 0.011988284170110473)							
SRR7543045_clean_2	(1, 0.0010300948367408115)	(2, 0.0)	(3, 0.0)	(4, 4.928683429381874e-05)	(5, 9.364498515825558e-05)	(6, 9.857366858763747e-06)	(7, 0.0042090956486921195)	(8, 0.0006407288458196435)	(9, 0.0)	(10, 0.0007220521224044445)	(12, 0.0)	(14, 0.0)	(16, 0.0015870360642609629)	(18, 0.00347472181771422)	(20, 0.0020330819146200225)	(22, 0.0007885893487010998)	(24, 0.00010103801030232838)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0032504667216773455)	(34, 0.021479202385246202)	(36, 7.39302514407281e-05)	(38, 0.0)	(40, 1.2321708573454685e-05)	(42, 0.0020380105980494045)	(44, 0.024717530135671885)	(46, 0.0)	(48, 0.0)	(50, 0.0005594532579144337)	(52, 0.00011583646956467003)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.020029259084776242)	(64, 0.0)	(66, 0.0)	(68, 0.021085103931149273)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 4.6837263263209815e-05)	(82, 4.437261668204794e-05)	(84, 1.2325870577471476e-05)	(86, 8.381691585107054e-05)							
