Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000084710,EFR3B,171.33116356771302,1.802663596466909,0.297855573720149,6.052139880922983,1.4293426837613113e-09,1.3044899908655486e-07
ENSG00000158125,XDH,264.4756651113109,4.08415909685814,0.5910111880552747,6.910459868445275,4.830850918841166e-12,7.684043487716736e-10
ENSG00000171126,KCNG3,42.78424766831699,1.8807882945617533,0.36827732511578704,5.10698912557386,3.2733257836270463e-07,1.5915415014627982e-05
ENSG00000143942,CHAC2,52.000920132943264,1.7899186955664763,0.33635517898768613,5.321513707484804,1.0290735533077063e-07,6.030551561603038e-06
ENSG00000059728,MXD1,2234.5087955385975,2.177006342358625,0.2600867012332312,8.370310100578374,5.746680218433411e-17,2.23205068995734e-14
ENSG00000035141,FAM136A,499.6499012355217,1.1580520937689698,0.2036730402289098,5.685838893883184,1.3017206804303e-08,9.64110330120029e-07
ENSG00000163235,TGFA,1103.1579292601123,1.9770401269895679,0.36037792439011423,5.4860189628302365,4.1109278717771495e-08,2.6819789785346117e-06
ENSG00000159399,HK2,1641.547649278729,2.514012211282889,0.3126716400702735,8.040422888106708,8.952895652198747e-16,2.875515129523027e-13
ENSG00000121152,NCAPH,145.24401008732534,1.5805089103243872,0.2890229068018197,5.468455520752642,4.539739524674988e-08,2.921790353424251e-06
ENSG00000158158,CNNM4,980.2362990937125,2.571468684021712,0.33619944107449345,7.648640568239191,2.0311510114030794e-14,5.300510721398208e-12
ENSG00000283283,ENSG00000283283,14.337444486240798,4.0089532888801065,0.8505047755664286,4.713616435851497,2.4335856024055166e-06,8.689703925578584e-05
ENSG00000144063,MALL,81.6602611097368,1.569599495170383,0.24724339968256331,6.348397964053227,2.175686655843914e-10,2.3749823975540608e-08
ENSG00000169679,BUB1,214.03964277031508,1.4759204134354222,0.2774775294763881,5.319062830855337,1.0430311408099052e-07,6.0909736357470746e-06
ENSG00000136688,IL36G,3032.233018260298,6.265687378042457,0.6410628587029256,9.77390484096979,1.4572476372487325e-22,9.933967923881513e-20
ENSG00000236124,HMGN2P23,9.314329410178322,5.399535797058749,0.9840249033672687,5.487194255533464,4.083679813844099e-08,2.669415984771711e-06
ENSG00000136694,IL36A,419.45878921515106,11.358945510957813,1.0693027505356791,10.622759087889209,2.3355405079989054e-26,2.786216413881694e-23
ENSG00000136695,IL36RN,5291.980317711706,3.8121898515518837,0.6049082724911929,6.302095747264535,2.936476629129758e-10,3.1641009304135906e-08
ENSG00000234455,ENSG00000234455,7.298991228954869,4.407174488232289,0.9092395820405755,4.8470992412598415,1.2527976645693733e-06,4.928998868034249e-05
ENSG00000115919,KYNU,904.2497107040303,3.9715846141302817,0.311954767410716,12.731283599526915,3.9627039424794676e-37,1.3236619979064166e-33
ENSG00000227403,LINC01806,106.7671739723496,2.162602664023925,0.33847571120129594,6.389240327905823,1.6671187429421105e-10,1.9070810743320316e-08
ENSG00000115233,PSMD14,1357.4981174819532,1.0100476813716566,0.20595482841524093,4.904219479308463,9.379956396889581e-07,3.872913269781244e-05
ENSG00000115267,IFIH1,1201.8267352346866,1.9158561296621899,0.2934659542923315,6.528376125544497,6.648656593109033e-11,8.349063014271466e-09
ENSG00000073737,DHRS9,228.95166502276092,2.3424189242301554,0.476829366966494,4.912488798943362,8.992752216948409e-07,3.750123624253779e-05
ENSG00000115415,STAT1,5352.800669144724,2.004198453276416,0.2776830141757458,7.217576700633036,5.292214732994402e-13,1.0101477070069258e-10
ENSG00000173559,NABP1,858.7609198381097,1.5161238559056274,0.30825832219186233,4.918354985926317,8.727453569435453e-07,3.671575964481768e-05
ENSG00000082153,BZW1,3095.346870787806,1.453754069396958,0.29803280766351875,4.877832346022311,1.0725802911526716e-06,4.3269806117599866e-05
