Geneid,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,adj_pvalue
ENSG00000228261,ITPRIP-AS1,76.60293996566702,-2.0390473699479963,0.4169358909645483,-4.89055371373959,1.0055271394080118e-06,4.1262436164184054e-05
ENSG00000165868,HSPA12A,646.1112984042161,-0.9876860982986124,0.19809095626161477,-4.986023173083153,6.163475534117048e-07,2.7196641118376715e-05
ENSG00000229847,EMX2OS,675.2981171193126,-1.3153475112962252,0.27899567765902966,-4.714580248457316,2.4220953387118964e-06,8.662232398179172e-05
ENSG00000051009,FHIP1B,589.1717712605363,-0.7975171279151966,0.1581630256400389,-5.0423739978916124,4.5979151341516076e-07,2.127438035984467e-05
ENSG00000166483,WEE1,1957.3124613730158,-2.1128919154932295,0.4099907298115778,-5.153511437842181,2.556534733932048e-07,1.2978104820293648e-05
ENSG00000121671,CRY2,1591.3353084917858,-1.3500678267145816,0.22544682981374622,-5.988409009033063,2.11903632450236e-09,1.815341780974572e-07
ENSG00000124942,AHNAK,182628.663919601,-0.794301772881939,0.11485007818204894,-6.915988090342357,4.64613433352359e-12,7.42558971974586e-10
ENSG00000174080,CTSF,803.3256356774352,-1.2949895183825606,0.26085159591637125,-4.964468451240501,6.888948296819232e-07,3.000150455784261e-05
ENSG00000184384,MAML2,1204.1529313225062,-1.2051852346433227,0.19456723040710638,-6.194184046931391,5.858773621284218e-10,5.948346968746406e-08
ENSG00000152578,GRIA4,51.113091277001885,-1.8521911839028076,0.38015283285079166,-4.872227756434436,1.1034685405288689e-06,4.420383886497507e-05
ENSG00000109906,ZBTB16,1903.5025880686583,-2.6204940048803222,0.5027268503683897,-5.212560265997467,1.8625203143190205e-07,9.843950325822506e-06
ENSG00000286463,ENSG00000286463,53.63010003535326,-4.6985237651515135,0.7263641972858347,-6.468550876692753,9.894720399765902e-11,1.206253085815257e-08
ENSG00000302894,ENSG00000302894,40.07096408357706,-3.875268929699007,0.7474370325371891,-5.184743009781484,2.1631293015073036e-07,1.1202326830736195e-05
ENSG00000019144,PHLDB1,1495.5831131194352,-1.4550170786765075,0.30126815763470677,-4.829641108107889,1.3677935589202636e-06,5.3312713094076024e-05
ENSG00000109944,JHY,211.49234493512395,-1.3105850239732577,0.2777204084551507,-4.71908071597448,2.369128103307132e-06,8.500105911360702e-05
ENSG00000134917,ADAMTS8,27.302749226917086,-3.132870782506324,0.5627549575948518,-5.567024759578917,2.5912558764595892e-08,1.7883413231690013e-06
ENSG00000182667,NTM,234.35734266787472,-1.740852646961219,0.2913031499253219,-5.976085900229715,2.285625132403672e-09,1.937734423798981e-07
ENSG00000237654,NTM-AS2,23.147771258473462,-3.9393110547301706,0.7679115516801156,-5.129902065037753,2.8989295893740283e-07,1.4474281774867066e-05
ENSG00000178878,APOLD1,1802.0140578647886,-3.4574072411479517,0.509319827525611,-6.7882832245993745,1.1347571923639196e-11,1.6771811724129206e-09
ENSG00000084444,FAM234B,408.041449511315,-1.3491989718342816,0.2662509939882909,-5.067395060668267,4.0329670593058754e-07,1.900045115401892e-05
ENSG00000110841,PPFIBP1,2266.157422905761,-0.8192171918925595,0.10633664273128758,-7.703997143888764,1.3187479748904713e-14,3.5813120817289768e-12
ENSG00000139209,SLC38A4,114.90778610353875,-1.3002946974253964,0.2768689900936184,-4.696425905211431,2.647532112938989e-06,9.328640840559183e-05
ENSG00000123358,NR4A1,1879.4439151306503,-3.743341640755507,0.6128114944286672,-6.108471650397937,1.0058972244323284e-09,9.767437496428217e-08
ENSG00000189182,KRT77,2878.7472007277756,-3.636728548477793,0.5725004566056157,-6.3523592104015805,2.1203746549463514e-10,2.32219260980895e-08
ENSG00000249388,FLJ12825,21.343284173688073,-2.756710298834003,0.5378055515837495,-5.125849464952418,2.9619920295183e-07,1.4723127940773777e-05
ENSG00000196935,SRGAP1,576.7683915687912,-1.3263172531238756,0.263703688502107,-5.02957414307566,4.915703931024399e-07,2.2493049096987397e-05
ENSG00000074590,NUAK1,1500.9514136158662,-1.3536685777557793,0.24363209832390817,-5.556199643103188,2.757115107936465e-08,1.8949776944527106e-06
ENSG00000175727,MLXIP,1355.4012072173402,-1.2599045463236276,0.24995374736723106,-5.040550740263881,4.641940284845722e-07,2.1416399355621776e-05
ENSG00000139364,TMEM132B,230.4847085642093,-2.549781171005859,0.5265693540652153,-4.842251360283436,1.2837622306848974e-06,5.0389553221583576e-05
ENSG00000181234,TMEM132C,83.05729066686057,-2.3326857118375774,0.4591508646309461,-5.08043410462165,3.7657334482819747e-07,1.7943907899138774e-05
ENSG00000111452,ADGRD1,752.2326745911643,-2.5994274056926225,0.45544308481916307,-5.707469258699457,1.1466832274726081e-08,8.568827706323832e-07
ENSG00000289688,ENSG00000289688,42.40183481249232,-3.7251010811991883,0.7914979792587876,-4.706393672271439,2.521373977931014e-06,8.969271031398261e-05
ENSG00000180440,SERTM1,100.47031094059987,-6.135515660521117,1.025836715866235,-5.98098660890703,2.217901093241154e-09,1.8851030589703373e-07
ENSG00000102760,RGCC,602.8139551620329,-1.8792859791185568,0.31767906981018446,-5.915674520960552,3.3051823860470036e-09,2.7192858926386224e-07
ENSG00000120658,ENOX1,59.52822698183901,-2.525765208415203,0.4186156082816059,-6.033614510417638,1.6033228076987514e-09,1.4358121111410563e-07
ENSG00000102804,TSC22D1,1992.1187020204798,-1.1021975116116507,0.2087398411427012,-5.280245043676897,1.2901122920023554e-07,7.2793278529991005e-06
ENSG00000136158,SPRY2,399.22945926027427,-1.6868636092122564,0.23483786548704233,-7.183098882770814,6.814877320262893e-13,1.2646519284930079e-10
ENSG00000286334,ENSG00000286334,38.80093300691575,-1.6901944375676252,0.33155128336654627,-5.097837114082385,3.435562346395283e-07,1.660753821369633e-05
ENSG00000102606,ARHGEF7,1427.5157106526515,-0.764705999174576,0.11711496159256891,-6.529532937345023,6.597510243271847e-11,8.316099420981491e-09
ENSG00000126217,MCF2L,704.4981861675583,-1.264611843492998,0.26427182672377236,-4.785269240276685,1.7075827328549057e-06,6.449326065930895e-05
ENSG00000092096,SLC22A17,176.4727630206358,-1.4394525385152064,0.272412938788981,-5.2840828519905525,1.263360692296915e-07,7.189103442043245e-06
ENSG00000125384,PTGER2,125.31501786276998,-1.8985155309006703,0.31884334569196626,-5.954383419169178,2.610541363973572e-09,2.1909525924826438e-07
