FDR,num_genes,analysis
0.031170000100000005,4441,"Todas las muestras
~ Instrument + condition"
0.031180000100000004,4441,"Todas las muestras
~ Instrument + condition"
0.031190000100000004,4441,"Todas las muestras
~ Instrument + condition"
0.031200000100000003,4442,"Todas las muestras
~ Instrument + condition"
0.031210000100000003,4442,"Todas las muestras
~ Instrument + condition"
0.031220000100000003,4443,"Todas las muestras
~ Instrument + condition"
0.031230000100000006,4444,"Todas las muestras
~ Instrument + condition"
0.031240000100000005,4444,"Todas las muestras
~ Instrument + condition"
0.0312500001,4446,"Todas las muestras
~ Instrument + condition"
0.031260000100000004,4446,"Todas las muestras
~ Instrument + condition"
0.0312700001,4449,"Todas las muestras
~ Instrument + condition"
0.031280000100000004,4450,"Todas las muestras
~ Instrument + condition"
0.03129000010000001,4450,"Todas las muestras
~ Instrument + condition"
0.0313000001,4452,"Todas las muestras
~ Instrument + condition"
0.031310000100000006,4453,"Todas las muestras
~ Instrument + condition"
0.0313200001,4453,"Todas las muestras
~ Instrument + condition"
0.031330000100000005,4453,"Todas las muestras
~ Instrument + condition"
0.0313400001,4453,"Todas las muestras
~ Instrument + condition"
0.031350000100000004,4453,"Todas las muestras
~ Instrument + condition"
0.03136000010000001,4454,"Todas las muestras
~ Instrument + condition"
0.0313700001,4462,"Todas las muestras
~ Instrument + condition"
0.031380000100000006,4463,"Todas las muestras
~ Instrument + condition"
0.0313900001,4464,"Todas las muestras
~ Instrument + condition"
0.031400000100000006,4471,"Todas las muestras
~ Instrument + condition"
0.0314100001,4471,"Todas las muestras
~ Instrument + condition"
0.031420000100000005,4471,"Todas las muestras
~ Instrument + condition"
0.0314300001,4471,"Todas las muestras
~ Instrument + condition"
0.031440000100000004,4472,"Todas las muestras
~ Instrument + condition"
0.03145000010000001,4472,"Todas las muestras
~ Instrument + condition"
0.0314600001,4472,"Todas las muestras
~ Instrument + condition"
0.031470000100000006,4473,"Todas las muestras
~ Instrument + condition"
0.0314800001,4473,"Todas las muestras
~ Instrument + condition"
0.031490000100000005,4473,"Todas las muestras
~ Instrument + condition"
0.0315000001,4473,"Todas las muestras
~ Instrument + condition"
0.031510000100000005,4474,"Todas las muestras
~ Instrument + condition"
0.0315200001,4475,"Todas las muestras
~ Instrument + condition"
0.031530000100000004,4475,"Todas las muestras
~ Instrument + condition"
0.03154000010000001,4476,"Todas las muestras
~ Instrument + condition"
0.0315500001,4476,"Todas las muestras
~ Instrument + condition"
0.031560000100000006,4476,"Todas las muestras
~ Instrument + condition"
0.0315700001,4476,"Todas las muestras
~ Instrument + condition"
0.031580000100000005,4478,"Todas las muestras
~ Instrument + condition"
0.0315900001,4479,"Todas las muestras
~ Instrument + condition"
0.031600000100000004,4480,"Todas las muestras
~ Instrument + condition"
0.0316100001,4480,"Todas las muestras
~ Instrument + condition"
0.031620000100000004,4480,"Todas las muestras
~ Instrument + condition"
0.03163000010000001,4485,"Todas las muestras
~ Instrument + condition"
0.0316400001,4485,"Todas las muestras
~ Instrument + condition"
0.031650000100000006,4486,"Todas las muestras
~ Instrument + condition"
0.0316600001,4486,"Todas las muestras
~ Instrument + condition"
0.031670000100000005,4487,"Todas las muestras
~ Instrument + condition"
0.0316800001,4487,"Todas las muestras
~ Instrument + condition"
0.031690000100000004,4487,"Todas las muestras
~ Instrument + condition"
0.03170000010000001,4487,"Todas las muestras
~ Instrument + condition"
0.0317100001,4487,"Todas las muestras
~ Instrument + condition"
0.031720000100000006,4487,"Todas las muestras
~ Instrument + condition"
0.0317300001,4487,"Todas las muestras
~ Instrument + condition"
0.031740000100000006,4488,"Todas las muestras
~ Instrument + condition"
0.0317500001,4491,"Todas las muestras
~ Instrument + condition"
0.031760000100000005,4491,"Todas las muestras
~ Instrument + condition"
0.0317700001,4493,"Todas las muestras
~ Instrument + condition"
0.031780000100000004,4493,"Todas las muestras
~ Instrument + condition"
0.03179000010000001,4493,"Todas las muestras
~ Instrument + condition"
0.0318000001,4493,"Todas las muestras
~ Instrument + condition"
0.031810000100000006,4493,"Todas las muestras
~ Instrument + condition"
0.0318200001,4493,"Todas las muestras
~ Instrument + condition"
0.031830000100000005,4493,"Todas las muestras
~ Instrument + condition"
0.0318400001,4494,"Todas las muestras
~ Instrument + condition"
0.031850000100000005,4497,"Todas las muestras
~ Instrument + condition"
0.0318600001,4497,"Todas las muestras
~ Instrument + condition"
0.031870000100000004,4497,"Todas las muestras
~ Instrument + condition"
0.03188000010000001,4497,"Todas las muestras
~ Instrument + condition"
0.0318900001,4499,"Todas las muestras
~ Instrument + condition"
0.031900000100000006,4499,"Todas las muestras
~ Instrument + condition"
0.0319100001,4501,"Todas las muestras
~ Instrument + condition"
0.031920000100000005,4501,"Todas las muestras
~ Instrument + condition"
0.0319300001,4501,"Todas las muestras
~ Instrument + condition"
0.031940000100000004,4503,"Todas las muestras
~ Instrument + condition"
0.0319500001,4503,"Todas las muestras
~ Instrument + condition"
0.031960000100000004,4503,"Todas las muestras
~ Instrument + condition"
0.03197000010000001,4503,"Todas las muestras
~ Instrument + condition"
0.0319800001,4503,"Todas las muestras
~ Instrument + condition"
0.031990000100000006,4506,"Todas las muestras
~ Instrument + condition"
0.0320000001,4506,"Todas las muestras
~ Instrument + condition"
0.032010000100000005,4507,"Todas las muestras
~ Instrument + condition"
0.0320200001,4507,"Todas las muestras
~ Instrument + condition"
0.032030000100000004,4507,"Todas las muestras
~ Instrument + condition"
0.03204000010000001,4507,"Todas las muestras
~ Instrument + condition"
0.0320500001,4507,"Todas las muestras
~ Instrument + condition"
0.032060000100000006,4507,"Todas las muestras
~ Instrument + condition"
0.0320700001,4507,"Todas las muestras
~ Instrument + condition"
0.032080000100000006,4507,"Todas las muestras
~ Instrument + condition"
0.0320900001,4507,"Todas las muestras
~ Instrument + condition"
0.032100000100000005,4507,"Todas las muestras
~ Instrument + condition"
0.0321100001,4507,"Todas las muestras
~ Instrument + condition"
0.032120000100000004,4507,"Todas las muestras
~ Instrument + condition"
0.03213000010000001,4508,"Todas las muestras
~ Instrument + condition"
0.0321400001,4508,"Todas las muestras
~ Instrument + condition"
0.032150000100000006,4508,"Todas las muestras
~ Instrument + condition"
0.0321600001,4509,"Todas las muestras
~ Instrument + condition"
0.032170000100000005,4509,"Todas las muestras
~ Instrument + condition"
0.0321800001,4509,"Todas las muestras
~ Instrument + condition"
0.032190000100000005,4509,"Todas las muestras
~ Instrument + condition"
0.0322000001,4512,"Todas las muestras
~ Instrument + condition"
0.032210000100000004,4512,"Todas las muestras
~ Instrument + condition"
0.03222000010000001,4512,"Todas las muestras
~ Instrument + condition"
0.0322300001,4512,"Todas las muestras
~ Instrument + condition"
0.032240000100000006,4513,"Todas las muestras
~ Instrument + condition"
0.0322500001,4513,"Todas las muestras
~ Instrument + condition"
0.032260000100000005,4513,"Todas las muestras
~ Instrument + condition"
0.0322700001,4513,"Todas las muestras
~ Instrument + condition"
0.032280000100000004,4517,"Todas las muestras
~ Instrument + condition"
0.0322900001,4517,"Todas las muestras
~ Instrument + condition"
0.032300000100000004,4524,"Todas las muestras
~ Instrument + condition"
0.03231000010000001,4524,"Todas las muestras
~ Instrument + condition"
0.0323200001,4524,"Todas las muestras
~ Instrument + condition"
0.032330000100000006,4524,"Todas las muestras
~ Instrument + condition"
0.0323400001,4524,"Todas las muestras
~ Instrument + condition"
0.032350000100000005,4524,"Todas las muestras
~ Instrument + condition"
0.0323600001,4524,"Todas las muestras
~ Instrument + condition"
0.032370000100000004,4524,"Todas las muestras
~ Instrument + condition"
0.03238000010000001,4525,"Todas las muestras
~ Instrument + condition"
0.0323900001,4526,"Todas las muestras
~ Instrument + condition"
0.032400000100000007,4529,"Todas las muestras
~ Instrument + condition"
0.0324100001,4530,"Todas las muestras
~ Instrument + condition"
0.032420000100000006,4530,"Todas las muestras
~ Instrument + condition"
0.0324300001,4530,"Todas las muestras
~ Instrument + condition"
0.032440000100000005,4530,"Todas las muestras
~ Instrument + condition"
0.0324500001,4531,"Todas las muestras
~ Instrument + condition"
0.032460000100000004,4531,"Todas las muestras
~ Instrument + condition"
0.03247000010000001,4531,"Todas las muestras
~ Instrument + condition"
0.0324800001,4531,"Todas las muestras
~ Instrument + condition"
0.032490000100000006,4531,"Todas las muestras
~ Instrument + condition"
0.0325000001,4531,"Todas las muestras
~ Instrument + condition"
0.032510000100000006,4531,"Todas las muestras
~ Instrument + condition"
0.0325200001,4532,"Todas las muestras
~ Instrument + condition"
0.032530000100000005,4532,"Todas las muestras
~ Instrument + condition"
0.0325400001,4532,"Todas las muestras
~ Instrument + condition"
0.032550000100000004,4532,"Todas las muestras
~ Instrument + condition"
0.03256000010000001,4532,"Todas las muestras
~ Instrument + condition"
0.0325700001,4532,"Todas las muestras
~ Instrument + condition"
0.032580000100000006,4532,"Todas las muestras
~ Instrument + condition"
0.0325900001,4532,"Todas las muestras
~ Instrument + condition"
0.032600000100000005,4532,"Todas las muestras
~ Instrument + condition"
0.0326100001,4532,"Todas las muestras
~ Instrument + condition"
0.032620000100000004,4532,"Todas las muestras
~ Instrument + condition"
0.0326300001,4532,"Todas las muestras
~ Instrument + condition"
0.032640000100000004,4532,"Todas las muestras
~ Instrument + condition"
0.03265000010000001,4532,"Todas las muestras
~ Instrument + condition"
0.0326600001,4536,"Todas las muestras
~ Instrument + condition"
0.032670000100000006,4538,"Todas las muestras
~ Instrument + condition"
0.0326800001,4538,"Todas las muestras
~ Instrument + condition"
0.032690000100000005,4538,"Todas las muestras
~ Instrument + condition"
0.0327000001,4538,"Todas las muestras
~ Instrument + condition"
0.032710000100000004,4538,"Todas las muestras
~ Instrument + condition"
0.03272000010000001,4540,"Todas las muestras
~ Instrument + condition"
0.032730000100000003,4540,"Todas las muestras
~ Instrument + condition"
0.03274000010000001,4540,"Todas las muestras
~ Instrument + condition"
0.0327500001,4540,"Todas las muestras
~ Instrument + condition"
0.032760000100000006,4540,"Todas las muestras
~ Instrument + condition"
0.0327700001,4540,"Todas las muestras
~ Instrument + condition"
0.032780000100000005,4542,"Todas las muestras
~ Instrument + condition"
0.0327900001,4542,"Todas las muestras
~ Instrument + condition"
0.032800000100000004,4542,"Todas las muestras
~ Instrument + condition"
0.03281000010000001,4542,"Todas las muestras
~ Instrument + condition"
0.0328200001,4544,"Todas las muestras
~ Instrument + condition"
0.032830000100000006,4546,"Todas las muestras
~ Instrument + condition"
0.0328400001,4546,"Todas las muestras
~ Instrument + condition"
0.032850000100000006,4548,"Todas las muestras
~ Instrument + condition"
0.0328600001,4549,"Todas las muestras
~ Instrument + condition"
0.032870000100000005,4550,"Todas las muestras
~ Instrument + condition"
0.0328800001,4554,"Todas las muestras
~ Instrument + condition"
0.032890000100000004,4556,"Todas las muestras
~ Instrument + condition"
0.03290000010000001,4556,"Todas las muestras
~ Instrument + condition"
0.0329100001,4556,"Todas las muestras
~ Instrument + condition"
0.032920000100000006,4556,"Todas las muestras
~ Instrument + condition"
0.0329300001,4556,"Todas las muestras
~ Instrument + condition"
0.032940000100000005,4558,"Todas las muestras
~ Instrument + condition"
0.0329500001,4560,"Todas las muestras
~ Instrument + condition"
0.032960000100000005,4560,"Todas las muestras
~ Instrument + condition"
0.0329700001,4560,"Todas las muestras
~ Instrument + condition"
0.032980000100000004,4561,"Todas las muestras
~ Instrument + condition"
0.03299000010000001,4562,"Todas las muestras
~ Instrument + condition"
0.0330000001,4564,"Todas las muestras
~ Instrument + condition"
0.033010000100000006,4564,"Todas las muestras
~ Instrument + condition"
0.0330200001,4564,"Todas las muestras
~ Instrument + condition"
0.033030000100000005,4564,"Todas las muestras
~ Instrument + condition"
0.0330400001,4567,"Todas las muestras
~ Instrument + condition"
0.033050000100000004,4572,"Todas las muestras
~ Instrument + condition"
0.03306000010000001,4572,"Todas las muestras
~ Instrument + condition"
0.033070000100000004,4572,"Todas las muestras
~ Instrument + condition"
0.03308000010000001,4573,"Todas las muestras
~ Instrument + condition"
0.0330900001,4573,"Todas las muestras
~ Instrument + condition"
0.033100000100000006,4573,"Todas las muestras
~ Instrument + condition"
0.0331100001,4574,"Todas las muestras
~ Instrument + condition"
0.033120000100000005,4575,"Todas las muestras
~ Instrument + condition"
0.0331300001,4575,"Todas las muestras
~ Instrument + condition"
0.033140000100000004,4575,"Todas las muestras
~ Instrument + condition"
0.03315000010000001,4575,"Todas las muestras
~ Instrument + condition"
0.0331600001,4575,"Todas las muestras
~ Instrument + condition"
0.033170000100000006,4575,"Todas las muestras
~ Instrument + condition"
0.0331800001,4575,"Todas las muestras
~ Instrument + condition"
0.033190000100000006,4575,"Todas las muestras
~ Instrument + condition"
0.0332000001,4575,"Todas las muestras
~ Instrument + condition"
0.033210000100000005,4575,"Todas las muestras
~ Instrument + condition"
0.0332200001,4575,"Todas las muestras
~ Instrument + condition"
0.033230000100000004,4575,"Todas las muestras
~ Instrument + condition"
0.03324000010000001,4575,"Todas las muestras
~ Instrument + condition"
0.0332500001,4576,"Todas las muestras
~ Instrument + condition"
0.033260000100000006,4576,"Todas las muestras
~ Instrument + condition"
0.0332700001,4578,"Todas las muestras
~ Instrument + condition"
0.033280000100000005,4578,"Todas las muestras
~ Instrument + condition"
0.0332900001,4580,"Todas las muestras
~ Instrument + condition"
0.033300000100000005,4580,"Todas las muestras
~ Instrument + condition"
0.0333100001,4580,"Todas las muestras
~ Instrument + condition"
0.033320000100000004,4580,"Todas las muestras
~ Instrument + condition"
0.03333000010000001,4583,"Todas las muestras
~ Instrument + condition"
0.0333400001,4584,"Todas las muestras
~ Instrument + condition"
0.033350000100000006,4584,"Todas las muestras
~ Instrument + condition"
0.0333600001,4584,"Todas las muestras
~ Instrument + condition"
0.033370000100000005,4585,"Todas las muestras
~ Instrument + condition"
0.0333800001,4586,"Todas las muestras
~ Instrument + condition"
0.033390000100000004,4588,"Todas las muestras
~ Instrument + condition"
0.03340000010000001,4588,"Todas las muestras
~ Instrument + condition"
0.033410000100000004,4589,"Todas las muestras
~ Instrument + condition"
0.03342000010000001,4589,"Todas las muestras
~ Instrument + condition"
0.0334300001,4589,"Todas las muestras
~ Instrument + condition"
0.033440000100000006,4589,"Todas las muestras
~ Instrument + condition"
0.0334500001,4589,"Todas las muestras
~ Instrument + condition"
0.033460000100000005,4590,"Todas las muestras
~ Instrument + condition"
0.0334700001,4590,"Todas las muestras
~ Instrument + condition"
0.033480000100000004,4590,"Todas las muestras
~ Instrument + condition"
0.03349000010000001,4591,"Todas las muestras
~ Instrument + condition"
0.0335000001,4591,"Todas las muestras
~ Instrument + condition"
0.033510000100000006,4591,"Todas las muestras
~ Instrument + condition"
0.0335200001,4592,"Todas las muestras
~ Instrument + condition"
0.033530000100000006,4592,"Todas las muestras
~ Instrument + condition"
0.0335400001,4592,"Todas las muestras
~ Instrument + condition"
0.033550000100000005,4592,"Todas las muestras
~ Instrument + condition"
0.0335600001,4594,"Todas las muestras
~ Instrument + condition"
0.033570000100000004,4594,"Todas las muestras
~ Instrument + condition"
0.03358000010000001,4594,"Todas las muestras
~ Instrument + condition"
0.0335900001,4594,"Todas las muestras
~ Instrument + condition"
0.033600000100000006,4596,"Todas las muestras
~ Instrument + condition"
0.0336100001,4596,"Todas las muestras
~ Instrument + condition"
0.033620000100000005,4596,"Todas las muestras
~ Instrument + condition"
0.0336300001,4597,"Todas las muestras
~ Instrument + condition"
0.033640000100000005,4597,"Todas las muestras
~ Instrument + condition"
0.0336500001,4598,"Todas las muestras
~ Instrument + condition"
0.033660000100000004,4598,"Todas las muestras
~ Instrument + condition"
0.03367000010000001,4598,"Todas las muestras
~ Instrument + condition"
0.0336800001,4598,"Todas las muestras
~ Instrument + condition"
0.033690000100000006,4598,"Todas las muestras
~ Instrument + condition"
0.0337000001,4598,"Todas las muestras
~ Instrument + condition"
0.033710000100000005,4600,"Todas las muestras
~ Instrument + condition"
0.0337200001,4600,"Todas las muestras
~ Instrument + condition"
0.033730000100000004,4600,"Todas las muestras
~ Instrument + condition"
0.03374000010000001,4600,"Todas las muestras
~ Instrument + condition"
0.033750000100000004,4600,"Todas las muestras
~ Instrument + condition"
0.03376000010000001,4600,"Todas las muestras
~ Instrument + condition"
0.0337700001,4600,"Todas las muestras
~ Instrument + condition"
0.033780000100000006,4602,"Todas las muestras
~ Instrument + condition"
0.0337900001,4602,"Todas las muestras
~ Instrument + condition"
0.033800000100000005,4603,"Todas las muestras
~ Instrument + condition"
0.0338100001,4603,"Todas las muestras
~ Instrument + condition"
0.033820000100000004,4603,"Todas las muestras
~ Instrument + condition"
0.03383000010000001,4603,"Todas las muestras
~ Instrument + condition"
0.0338400001,4608,"Todas las muestras
~ Instrument + condition"
0.033850000100000006,4608,"Todas las muestras
~ Instrument + condition"
0.0338600001,4608,"Todas las muestras
~ Instrument + condition"
0.033870000100000006,4608,"Todas las muestras
~ Instrument + condition"
0.0338800001,4608,"Todas las muestras
~ Instrument + condition"
0.033890000100000005,4609,"Todas las muestras
~ Instrument + condition"
0.0339000001,4609,"Todas las muestras
~ Instrument + condition"
0.033910000100000004,4609,"Todas las muestras
~ Instrument + condition"
0.03392000010000001,4609,"Todas las muestras
~ Instrument + condition"
0.0339300001,4609,"Todas las muestras
~ Instrument + condition"
0.033940000100000006,4609,"Todas las muestras
~ Instrument + condition"
0.0339500001,4609,"Todas las muestras
~ Instrument + condition"
0.033960000100000005,4609,"Todas las muestras
~ Instrument + condition"
0.0339700001,4609,"Todas las muestras
~ Instrument + condition"
0.033980000100000005,4609,"Todas las muestras
~ Instrument + condition"
0.0339900001,4609,"Todas las muestras
~ Instrument + condition"
0.034000000100000004,4611,"Todas las muestras
~ Instrument + condition"
0.03401000010000001,4612,"Todas las muestras
~ Instrument + condition"
0.0340200001,4613,"Todas las muestras
~ Instrument + condition"
0.034030000100000006,4613,"Todas las muestras
~ Instrument + condition"
0.0340400001,4613,"Todas las muestras
~ Instrument + condition"
0.034050000100000005,4613,"Todas las muestras
~ Instrument + condition"
0.0340600001,4613,"Todas las muestras
~ Instrument + condition"
0.034070000100000004,4613,"Todas las muestras
~ Instrument + condition"
0.03408000010000001,4613,"Todas las muestras
~ Instrument + condition"
0.034090000100000004,4613,"Todas las muestras
~ Instrument + condition"
0.03410000010000001,4613,"Todas las muestras
~ Instrument + condition"
0.0341100001,4613,"Todas las muestras
~ Instrument + condition"
0.034120000100000006,4614,"Todas las muestras
~ Instrument + condition"
0.0341300001,4615,"Todas las muestras
~ Instrument + condition"
0.034140000100000005,4616,"Todas las muestras
~ Instrument + condition"
0.0341500001,4616,"Todas las muestras
~ Instrument + condition"
0.034160000100000004,4616,"Todas las muestras
~ Instrument + condition"
0.03417000010000001,4616,"Todas las muestras
~ Instrument + condition"
0.0341800001,4616,"Todas las muestras
~ Instrument + condition"
0.034190000100000006,4616,"Todas las muestras
~ Instrument + condition"
0.0342000001,4616,"Todas las muestras
~ Instrument + condition"
0.034210000100000006,4616,"Todas las muestras
~ Instrument + condition"
0.0342200001,4616,"Todas las muestras
~ Instrument + condition"
0.034230000100000005,4616,"Todas las muestras
~ Instrument + condition"
0.0342400001,4616,"Todas las muestras
~ Instrument + condition"
0.034250000100000004,4616,"Todas las muestras
~ Instrument + condition"
0.03426000010000001,4616,"Todas las muestras
~ Instrument + condition"
0.0342700001,4617,"Todas las muestras
~ Instrument + condition"
0.034280000100000006,4618,"Todas las muestras
~ Instrument + condition"
0.0342900001,4620,"Todas las muestras
~ Instrument + condition"
0.034300000100000005,4620,"Todas las muestras
~ Instrument + condition"
0.0343100001,4620,"Todas las muestras
~ Instrument + condition"
0.034320000100000005,4620,"Todas las muestras
~ Instrument + condition"
0.0343300001,4620,"Todas las muestras
~ Instrument + condition"
0.034340000100000004,4621,"Todas las muestras
~ Instrument + condition"
0.03435000010000001,4621,"Todas las muestras
~ Instrument + condition"
0.0343600001,4621,"Todas las muestras
~ Instrument + condition"
0.034370000100000006,4622,"Todas las muestras
~ Instrument + condition"
0.0343800001,4622,"Todas las muestras
~ Instrument + condition"
0.034390000100000005,4623,"Todas las muestras
~ Instrument + condition"
0.0344000001,4623,"Todas las muestras
~ Instrument + condition"
0.034410000100000004,4623,"Todas las muestras
~ Instrument + condition"
0.03442000010000001,4624,"Todas las muestras
~ Instrument + condition"
0.034430000100000004,4624,"Todas las muestras
~ Instrument + condition"
0.03444000010000001,4624,"Todas las muestras
~ Instrument + condition"
0.0344500001,4624,"Todas las muestras
~ Instrument + condition"
0.034460000100000006,4624,"Todas las muestras
~ Instrument + condition"
0.0344700001,4626,"Todas las muestras
~ Instrument + condition"
0.034480000100000005,4629,"Todas las muestras
~ Instrument + condition"
0.0344900001,4629,"Todas las muestras
~ Instrument + condition"
0.034500000100000004,4630,"Todas las muestras
~ Instrument + condition"
0.03451000010000001,4630,"Todas las muestras
~ Instrument + condition"
0.0345200001,4630,"Todas las muestras
~ Instrument + condition"
0.034530000100000006,4635,"Todas las muestras
~ Instrument + condition"
0.0345400001,4635,"Todas las muestras
~ Instrument + condition"
0.034550000100000006,4635,"Todas las muestras
~ Instrument + condition"
0.0345600001,4635,"Todas las muestras
~ Instrument + condition"
0.034570000100000005,4636,"Todas las muestras
~ Instrument + condition"
0.0345800001,4636,"Todas las muestras
~ Instrument + condition"
0.034590000100000004,4637,"Todas las muestras
~ Instrument + condition"
0.03460000010000001,4638,"Todas las muestras
~ Instrument + condition"
0.0346100001,4639,"Todas las muestras
~ Instrument + condition"
0.034620000100000006,4639,"Todas las muestras
~ Instrument + condition"
0.0346300001,4639,"Todas las muestras
~ Instrument + condition"
0.034640000100000005,4639,"Todas las muestras
~ Instrument + condition"
0.0346500001,4639,"Todas las muestras
~ Instrument + condition"
0.034660000100000005,4642,"Todas las muestras
~ Instrument + condition"
0.0346700001,4645,"Todas las muestras
~ Instrument + condition"
0.034680000100000004,4645,"Todas las muestras
~ Instrument + condition"
0.03469000010000001,4645,"Todas las muestras
~ Instrument + condition"
0.0347000001,4645,"Todas las muestras
~ Instrument + condition"
0.034710000100000006,4645,"Todas las muestras
~ Instrument + condition"
0.0347200001,4645,"Todas las muestras
~ Instrument + condition"
0.034730000100000005,4645,"Todas las muestras
~ Instrument + condition"
0.0347400001,4646,"Todas las muestras
~ Instrument + condition"
0.034750000100000004,4646,"Todas las muestras
~ Instrument + condition"
0.03476000010000001,4646,"Todas las muestras
~ Instrument + condition"
0.034770000100000004,4646,"Todas las muestras
~ Instrument + condition"
0.03478000010000001,4646,"Todas las muestras
~ Instrument + condition"
0.0347900001,4646,"Todas las muestras
~ Instrument + condition"
0.034800000100000006,4647,"Todas las muestras
~ Instrument + condition"
0.0348100001,4647,"Todas las muestras
~ Instrument + condition"
0.034820000100000005,4647,"Todas las muestras
~ Instrument + condition"
0.0348300001,4647,"Todas las muestras
~ Instrument + condition"
0.034840000100000004,4647,"Todas las muestras
~ Instrument + condition"
0.03485000010000001,4648,"Todas las muestras
~ Instrument + condition"
0.0348600001,4648,"Todas las muestras
~ Instrument + condition"
0.034870000100000006,4648,"Todas las muestras
~ Instrument + condition"
0.0348800001,4648,"Todas las muestras
~ Instrument + condition"
0.034890000100000006,4648,"Todas las muestras
~ Instrument + condition"
0.0349000001,4648,"Todas las muestras
~ Instrument + condition"
0.034910000100000005,4648,"Todas las muestras
~ Instrument + condition"
0.0349200001,4648,"Todas las muestras
~ Instrument + condition"
0.034930000100000004,4650,"Todas las muestras
~ Instrument + condition"
0.03494000010000001,4650,"Todas las muestras
~ Instrument + condition"
0.0349500001,4650,"Todas las muestras
~ Instrument + condition"
0.034960000100000006,4650,"Todas las muestras
~ Instrument + condition"
0.0349700001,4653,"Todas las muestras
~ Instrument + condition"
0.034980000100000005,4653,"Todas las muestras
~ Instrument + condition"
0.0349900001,4653,"Todas las muestras
~ Instrument + condition"
0.035000000100000005,4656,"Todas las muestras
~ Instrument + condition"
0.0350100001,4656,"Todas las muestras
~ Instrument + condition"
0.035020000100000004,4656,"Todas las muestras
~ Instrument + condition"
0.03503000010000001,4657,"Todas las muestras
~ Instrument + condition"
0.0350400001,4657,"Todas las muestras
~ Instrument + condition"
0.035050000100000006,4657,"Todas las muestras
~ Instrument + condition"
0.0350600001,4657,"Todas las muestras
~ Instrument + condition"
0.035070000100000005,4657,"Todas las muestras
~ Instrument + condition"
0.0350800001,4659,"Todas las muestras
~ Instrument + condition"
0.035090000100000004,4662,"Todas las muestras
~ Instrument + condition"
0.03510000010000001,4664,"Todas las muestras
~ Instrument + condition"
0.035110000100000004,4665,"Todas las muestras
~ Instrument + condition"
0.03512000010000001,4668,"Todas las muestras
~ Instrument + condition"
0.0351300001,4669,"Todas las muestras
~ Instrument + condition"
0.035140000100000006,4670,"Todas las muestras
~ Instrument + condition"
0.0351500001,4670,"Todas las muestras
~ Instrument + condition"
0.035160000100000005,4670,"Todas las muestras
~ Instrument + condition"
0.0351700001,4673,"Todas las muestras
~ Instrument + condition"
0.035180000100000004,4673,"Todas las muestras
~ Instrument + condition"
0.03519000010000001,4674,"Todas las muestras
~ Instrument + condition"
0.0352000001,4674,"Todas las muestras
~ Instrument + condition"
0.035210000100000007,4675,"Todas las muestras
~ Instrument + condition"
0.0352200001,4678,"Todas las muestras
~ Instrument + condition"
0.035230000100000006,4678,"Todas las muestras
~ Instrument + condition"
0.0352400001,4679,"Todas las muestras
~ Instrument + condition"
0.035250000100000005,4680,"Todas las muestras
~ Instrument + condition"
0.0352600001,4680,"Todas las muestras
~ Instrument + condition"
0.035270000100000004,4680,"Todas las muestras
~ Instrument + condition"
0.03528000010000001,4680,"Todas las muestras
~ Instrument + condition"
0.0352900001,4684,"Todas las muestras
~ Instrument + condition"
0.035300000100000006,4684,"Todas las muestras
~ Instrument + condition"
0.0353100001,4684,"Todas las muestras
~ Instrument + condition"
0.035320000100000006,4684,"Todas las muestras
~ Instrument + condition"
0.0353300001,4684,"Todas las muestras
~ Instrument + condition"
0.035340000100000005,4684,"Todas las muestras
~ Instrument + condition"
0.0353500001,4685,"Todas las muestras
~ Instrument + condition"
0.035360000100000004,4685,"Todas las muestras
~ Instrument + condition"
0.03537000010000001,4686,"Todas las muestras
~ Instrument + condition"
0.0353800001,4686,"Todas las muestras
~ Instrument + condition"
0.035390000100000006,4687,"Todas las muestras
~ Instrument + condition"
0.0354000001,4687,"Todas las muestras
~ Instrument + condition"
0.035410000100000005,4688,"Todas las muestras
~ Instrument + condition"
0.0354200001,4688,"Todas las muestras
~ Instrument + condition"
0.035430000100000004,4688,"Todas las muestras
~ Instrument + condition"
0.03544000010000001,4688,"Todas las muestras
~ Instrument + condition"
0.035450000100000004,4692,"Todas las muestras
~ Instrument + condition"
0.03546000010000001,4692,"Todas las muestras
~ Instrument + condition"
0.0354700001,4692,"Todas las muestras
~ Instrument + condition"
0.035480000100000006,4692,"Todas las muestras
~ Instrument + condition"
0.0354900001,4692,"Todas las muestras
~ Instrument + condition"
0.035500000100000005,4692,"Todas las muestras
~ Instrument + condition"
0.0355100001,4692,"Todas las muestras
~ Instrument + condition"
0.035520000100000004,4692,"Todas las muestras
~ Instrument + condition"
0.03553000010000001,4692,"Todas las muestras
~ Instrument + condition"
0.035540000100000003,4692,"Todas las muestras
~ Instrument + condition"
0.03555000010000001,4692,"Todas las muestras
~ Instrument + condition"
0.0355600001,4693,"Todas las muestras
~ Instrument + condition"
0.035570000100000006,4693,"Todas las muestras
~ Instrument + condition"
0.0355800001,4693,"Todas las muestras
~ Instrument + condition"
0.035590000100000005,4693,"Todas las muestras
~ Instrument + condition"
0.0356000001,4694,"Todas las muestras
~ Instrument + condition"
0.035610000100000004,4695,"Todas las muestras
~ Instrument + condition"
0.03562000010000001,4695,"Todas las muestras
~ Instrument + condition"
0.0356300001,4697,"Todas las muestras
~ Instrument + condition"
0.035640000100000006,4698,"Todas las muestras
~ Instrument + condition"
